timestamp,elapsed_s,shoulder_pan_deg,shoulder_lift_deg,elbow_flex_deg,wrist_flex_deg,wrist_roll_deg,gripper_deg
2026-07-22 11:43:00.862,1.975,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.009,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.042,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.076,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.109,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.143,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.176,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.210,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.243,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.277,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.310,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.344,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.377,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.410,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.444,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.477,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.511,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.544,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.578,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.611,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.645,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.678,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.712,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.746,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.779,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.813,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.846,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.880,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.913,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.947,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,2.981,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.015,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.048,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.081,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.115,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.148,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.182,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.215,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.249,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.282,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.316,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.350,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.383,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.417,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.451,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.484,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.517,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.551,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.584,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.618,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.652,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.685,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.719,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.752,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.786,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.819,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.853,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.887,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.921,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.954,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,3.988,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.022,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.056,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.089,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.123,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.156,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.190,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.224,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.257,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.290,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.324,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.358,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.391,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.425,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.458,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.492,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.526,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.559,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.594,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.627,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.661,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.694,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.728,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.761,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.795,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.829,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.862,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.896,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.929,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.962,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,4.996,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.029,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.062,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.096,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.129,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.162,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.196,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.229,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.263,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.297,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.330,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.364,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.397,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.431,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.464,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.498,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.531,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.565,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.598,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.632,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.665,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.699,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.733,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.767,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.800,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.834,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.867,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.901,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.934,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,5.968,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.002,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.036,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.069,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.103,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.137,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.170,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.203,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.237,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.270,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.304,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.337,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.371,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.404,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.438,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.472,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.505,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.538,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.572,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.606,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.639,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.674,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.708,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.741,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.774,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.808,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.842,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.875,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.909,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.942,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,6.976,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.010,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.043,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.077,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.110,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.144,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.177,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.211,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.245,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.278,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.312,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.345,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.379,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.412,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.445,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.479,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.512,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.546,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.579,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.613,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.646,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.680,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.713,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.747,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.780,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.814,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.848,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.881,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.914,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.947,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,7.981,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.014,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.048,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.081,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.115,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.148,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.182,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.215,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.249,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.282,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.316,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.349,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.383,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.416,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.449,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.483,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.516,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.550,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.584,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.618,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.651,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.684,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.718,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.751,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.784,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.818,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.852,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.886,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.920,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.954,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,8.987,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,9.021,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,9.055,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,9.088,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,9.122,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,9.155,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,9.189,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,9.222,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,9.255,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,9.289,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,9.322,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,9.356,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.862,9.389,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,9.423,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,9.456,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,9.489,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,9.523,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,9.557,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,9.590,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,9.624,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,9.658,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,9.691,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,9.724,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,9.758,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,9.791,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,9.825,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,9.858,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,9.892,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,9.925,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,9.959,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,9.992,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.025,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.059,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.092,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.125,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.159,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.192,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.226,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.259,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.292,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.325,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.359,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.392,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.425,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.459,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.492,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.525,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.559,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.592,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.626,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.659,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.692,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.726,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.759,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.792,0.00,0.00,0.00,0.00,0.00,0.00
2026-07-22 11:43:00.863,10.826,0.00,0.00,0.00,0.00,0.00,0.00
